18 Char ID,Region,Membership Status,Gender,Age,YPO/YPO Gold,Profile Completion %,Code of Conduct Accepted?,Forums,Networks,Tenure,Renewal Status
00361000010uT8bAAE,Northeastern US,Member,Female,49,YPO Gold,93.3,1,1,12,8,Closed Won
0034M0000211sCdQAI,Northeastern US,Member,Male,43,YPO,26.7,1,1,2,1,Closed Won
00361000010ufnyAAA,Mid-America US,Member,Male,59,YPO Gold,80,1,0,4,14,Closed Won
0034M0000211UnLQAU,Mid-America US,Member,Male,45,YPO,26.7,1,1,0,1,Closed Won
00361000010ufBOAAY,Middle East/North Africa,Member,Male,48,YPO,80,1,0,4,10,Closed Won
00361000010uTEHAA2,Mid-America US,Member,Male,53,YPO Gold,73.3,1,0,2,17,Closed Won
00361000010ufWDAAY,Mid-America US,Member,Male,69,YPO Gold,80,1,2,4,17,Closed Won
0034M0000211UnKQAU,Mid-America US,Member,Male,37,YPO,26.7,1,1,4,1,Closed Won
0034M0000227TwSQAU,Northeastern US,Member,Male,44,YPO,40,1,1,1,1,Closed Won
00361000010uToNAAU,Mid-America US,Member,Male,62,YPO Gold,73.3,1,2,17,15,Closed Won
0036100001iJvsTAAS,Mid-America US,Member,Male,45,YPO,33.3,1,1,3,3,Closed Won
00361000010ufo7AAA,Northeastern US,Member,Female,57,YPO Gold,73.3,1,0,8,14,Closed Won
0034M00001yVYeJQAW,Pacific US,Member,Male,39,YPO,26.7,1,0,0,1,Closed Won
00361000010ufBSAAY,Mid-America US,Member,Male,55,YPO Gold,80,1,0,0,11,Closed Won
00361000010ufo3AAA,Mid-America US,Member,Male,58,YPO Gold,86.7,1,1,8,14,Closed Won
0034M0000227yXpQAI,Mid-America US,Member,Female,45,YPO,40,1,1,4,1,Closed Won
0034M0000211UnMQAU,Mid-America US,Member,Male,42,YPO,46.7,1,0,5,1,Closed Won
00361000010uTtoAAE,Northeastern US,Member,Male,55,YPO Gold,80,1,0,1,15,Closed Won
00361000010uTOyAAM,Mid-America US,Member,Male,55,YPO Gold,80,0,0,3,16,Closed Won
00361000010uepDAAQ,Northeastern US,Member,Male,77,YPO Gold,66.7,1,1,0,27,Not Started
00361000010uTOwAAM,Mid-America US,Member,Female,50,YPO Gold,80,1,0,3,11,Closed Won
00361000010uTP5AAM,Mid-America US,Member,Male,53,YPO Gold,86.7,1,0,6,16,Closed Won
00361000010uTAqAAM,Northeastern US,Member,Male,45,YPO,86.7,1,1,1,17,Closed Won
00361000010ufl5AAA,Northeastern US,Member,Male,51,YPO Gold,80,1,0,5,15,Closed Won
0036100001iJyoWAAS,Mid-America US,Member,Male,44,YPO,33.3,1,1,1,3,Closed Won
00361000010uTP3AAM,North Asia,Member,Male,58,YPO Gold,80,1,2,0,16,Closed Won
00361000010uffpAAA,Northeastern US,Member,Female,58,YPO Gold,73.3,1,1,3,15,Closed Won
00361000010ufZrAAI,Mid-America US,Member,Male,84,YPO Gold,53.3,1,1,0,35,Closed Won
00361000010uTWOAA2,Mid-America US,Member,Male,57,YPO Gold,86.7,1,1,19,16,Closed Won
0034M00001nEc6NQAS,Pacific US,Member,Male,42,YPO,26.7,1,0,1,3,Closed Won
00361000010uTHwAAM,Mid-America US,Member,Male,62,YPO Gold,73.3,1,1,5,17,Closed Won
0034M000021ONXbQAO,Mid-America US,Member,Male,41,YPO,26.7,1,0,6,1,Closed Won
00361000010uflmAAA,Middle East/North Africa,Member,Male,66,YPO Gold,73.3,1,0,3,29,Closed Won
00361000010ufm7AAA,Middle East/North Africa,Member,Male,64,YPO Gold,86.7,1,0,1,29,Closed Won
0034M00001smmqLQAQ,Pacific US,Member,Male,46,YPO,46.7,1,2,3,2,Closed Won
00361000010ufXWAAY,Mid-America US,Member,Male,55,YPO Gold,73.3,1,3,4,25,Closed Won
0034M0000228wLAQAY,Northeastern US,Member,Male,43,YPO,26.7,1,0,2,1,Closed Won
00361000010uTI6AAM,Pacific US,Member,Male,58,YPO Gold,73.3,1,3,5,17,Closed Won
00361000010ufzpAAA,Pacific US,Member,Male,52,YPO Gold,93.3,1,1,8,13,Closed Won
00361000010ug0BAAQ,Mid-America US,Member,Male,44,YPO,73.3,1,0,4,13,Closed Won
0034M00001zuGb4QAE,Northeastern US,Member,Male,43,YPO,33.3,1,1,14,1,Closed Won
0034M000022buiDQAQ,Mid-America US,Member,Male,43,YPO,26.7,1,1,1,1,Closed Won
0036100001iJvn3AAC,Latin America,Member,Male,37,YPO,40,1,0,8,3,Closed Won
00361000010uUIzAAM,Mid-America US,Member,Male,52,YPO Gold,73.3,1,1,6,14,Closed Won
0034M00001smQd1QAE,Mid-America US,Pending Reinstatement,Male,48,YPO,46.7,0,0,2,1,Closed Lost
0034M00001zuGIXQA2,Northeastern US,Member,Male,41,YPO,40,1,1,14,1,Closed Won
0034M00001zF44xQAC,Mid-America US,Pending Reinstatement,Male,38,YPO,26.7,0,1,1,,Closed Lost
00361000010uUDWAA2,Mid-America US,Member,Female,59,YPO Gold,66.7,1,1,6,15,Closed Won
0034M000022bi8pQAA,Pacific US,Member,Male,40,YPO,33.3,1,0,1,1,Closed Won
0034M000020y9eDQAQ,Northeastern US,Member,Male,42,YPO,53.3,1,0,2,1,Closed Won
00361000010ufc0AAA,Mid-America US,Member,Male,50,YPO,86.7,1,1,3,11,Closed Won
0034M00001yUX5SQAW,Northeastern US,Member,Male,38,YPO,26.7,1,1,5,1,Closed Won
00361000010ug8GAAQ,Northeastern US,Member,Male,63,YPO Gold,80,1,0,3,27,Closed Won
0034M000020ONo2QAG,Northeastern US,Member,Male,47,YPO,40,1,1,1,1,Closed Won
00361000010ufwQAAQ,Pacific US,Member,Male,49,YPO,66.7,1,1,5,9,Closed Won
0034M00001yTLcsQAG,Northeastern US,Member,Male,46,YPO,33.3,1,1,11,1,Closed Won
00361000010ufLbAAI,Pacific US,Member,Female,61,YPO Gold,53.3,1,1,3,27,Closed Won
00361000010ufNAAAY,Pacific US,Pending Reinstatement,Male,59,YPO Gold,86.7,0,1,0,12,Not Started
00361000010ufRkAAI,North Asia,Member,Male,54,YPO Gold,73.3,1,1,2,16,Closed Won
0034M00001yyfUeQAI,North Asia,Member,Male,46,YPO,33.3,1,1,1,1,Closed Won
00361000010ueuCAAQ,Mid-America US,Member,Male,60,YPO Gold,80,1,0,1,19,Closed Won
0036100001dWiZbAAK,Northeastern US,Member,Male,38,YPO,40,1,1,7,3,Closed Won
00361000010ufEUAAY,Middle East/North Africa,Member,Male,45,YPO,73.3,1,1,0,14,Closed Won
00361000010ug1xAAA,Middle East/North Africa,Member,Male,79,YPO Gold,93.3,1,0,6,12,Closed Won
0036100001dWvwxAAC,Northeastern US,Member,Male,48,YPO,33.3,1,1,1,3,Closed Won
00361000010uey2AAA,Northeastern US,Member,Male,60,YPO Gold,86.7,1,0,5,29,Closed Won
0034M000020zxzcQAA,Pacific US,Member,Male,46,YPO,40,1,0,6,1,Closed Won
00361000010ufj2AAA,Mid-America US,Member,Male,65,YPO Gold,46.7,1,0,0,27,Closed Won
0034M00001snYarQAE,Mid-America US,Member,Male,34,YPO,26.7,1,1,2,2,Closed Won
0034M00001ztIcqQAE,North Asia,Member,Male,36,YPO,33.3,1,1,5,1,Closed Won
00361000010ug9sAAA,Middle East/North Africa,Member,Male,56,YPO Gold,93.3,1,0,7,27,Closed Won
0036100001dWfF0AAK,Pacific US,Member,Female,34,YPO,26.7,1,1,4,3,Closed Won
0034M000020zxjAQAQ,Pacific US,Member,Female,48,YPO,26.7,1,1,0,1,Closed Won
00361000010ufjFAAQ,Mid-America US,Member,Male,71,YPO Gold,66.7,1,1,12,25,Closed Won
0034M00001ztIesQAE,North Asia,Member,Male,44,YPO,40,1,0,1,1,Closed Won
0034M000020zuNcQAI,North Asia,Member,Male,45,YPO,26.7,1,1,2,1,Closed Won
0034M0000210IIXQA2,Mid-America US,Member,Male,45,YPO,40,1,1,4,1,Closed Won
0036100001dWsL5AAK,Middle East/North Africa,Member,Male,34,YPO,53.3,1,1,1,3,Closed Won
0034M00001zDg0GQAS,Mid-America US,Member,Male,44,YPO,26.7,1,0,1,1,Closed Won
0034M000020zy0pQAA,Northeastern US,Pending Reinstatement,Male,46,YPO,20,0,0,1,,Not Started
00361000010uenyAAA,Northeastern US,Member,Male,60,YPO Gold,73.3,1,1,5,19,Closed Won
0034M00001zFDdhQAG,Middle East/North Africa,Member,Male,35,YPO,26.7,1,0,6,1,Closed Won
0036100001dWhraAAC,Northeastern US,Pending Reinstatement,Male,42,YPO,33.3,0,1,0,2,Not Started
0034M0000210SRbQAM,Middle East/North Africa,Member,Male,40,YPO,53.3,1,1,4,1,Closed Won
00361000010ufgxAAA,Northeastern US,Member,Male,54,YPO Gold,73.3,1,0,16,15,Closed Won
00361000010uf5PAAQ,Pacific US,Member,Male,42,YPO,73.3,1,1,13,5,Closed Won
0034M00001yyAtdQAE,Latin America,Member,Female,46,YPO,46.7,0,1,1,1,Closed Won
00361000010ufDpAAI,Northeastern US,Member,Male,78,YPO Gold,20,1,0,5,13,Closed Won
0034M000020zzi6QAA,Pacific US,Member,Male,37,YPO,33.3,1,1,6,1,Closed Won
0034M000020zxy5QAA,Northeastern US,Member,Male,47,YPO,33.3,1,1,2,1,Closed Won
00361000010uevSAAQ,Northeastern US,Member,Male,63,YPO Gold,80,1,0,4,18,Closed Won
0036100001dWt1BAAS,Mid-America US,Member,Male,38,YPO,26.7,1,1,16,3,Closed Won
0034M00001yVaK2QAK,Northeastern US,Member,Male,36,YPO,33.3,1,1,6,1,Closed Won
0034M00001z7rdyQAA,Mid-America US,Member,Male,37,YPO,40,1,1,17,1,Closed Won
00361000010ufTvAAI,Northeastern US,Member,Male,70,YPO Gold,60,0,0,0,26,Closed Won
00361000010ufTqAAI,Northeastern US,Member,Male,67,YPO Gold,66.7,1,1,0,21,Closed Won
0034M0000210SKkQAM,Mid-America US,Member,Male,46,YPO,40,1,0,1,1,Closed Won
0034M00001yWeoLQAS,Middle East/North Africa,Member,Male,44,YPO,53.3,1,1,4,1,Closed Won
0036100001hCpl0AAC,Mid-America US,Pending Reinstatement,Male,41,YPO,26.7,0,0,5,2,Not Started
00361000010ufYZAAY,Mid-America US,Member,Male,59,YPO Gold,80,1,1,3,15,Closed Won
0034M00001yyissQAA,Pacific US,Member,Male,42,YPO,33.3,1,1,8,1,Closed Won
0034M000020zQwmQAE,North Asia,Member,Male,32,YPO,46.7,1,1,1,1,Closed Won
00361000010ufcLAAQ,Pacific US,Member,Female,76,YPO Gold,80,1,1,1,8,Closed Won
00361000010ug2jAAA,Mid-America US,Member,Male,63,YPO Gold,60,1,0,2,20,Closed Won
00361000010ufcIAAQ,Pacific US,Member,Male,71,YPO Gold,60,1,1,0,23,Closed Won
00361000010ufv8AAA,Mid-America US,Member,Female,73,YPO Gold,46.7,1,0,1,11,Closed Won
0034M000020zUSAQA2,North Asia,Member,Male,45,YPO,40,1,1,2,1,Closed Won
0036100001hDv1EAAS,Northeastern US,Member,Male,47,YPO,26.7,1,1,0,3,Closed Won
00361000010ufaAAAQ,Mid-America US,Member,Male,74,YPO Gold,80,1,2,1,21,Closed Won
00361000010uTAXAA2,Northeastern US,Member,Male,48,YPO Gold,60,0,1,7,15,Closed Won
00361000010ufu8AAA,Northeastern US,Member,Male,68,YPO Gold,66.7,0,0,0,24,Closed Won
0034M000020zy1xQAA,Northeastern US,Member,Male,35,YPO,33.3,1,1,8,1,Closed Won
00361000010uftyAAA,Northeastern US,Member,Male,66,YPO Gold,46.7,1,1,9,28,Closed Won
00361000010ufubAAA,Mid-America US,Member,Male,52,YPO Gold,80,1,1,0,13,Closed Won
00361000010uUIFAA2,Northeastern US,Pending Reinstatement,Male,62,YPO Gold,73.3,0,0,3,13,Closed Lost
00361000010uftoAAA,Mid-America US,Member,Male,80,YPO Gold,53.3,1,0,0,16,Closed Won
00361000010uUI7AAM,North Asia,Member,Male,58,YPO Gold,66.7,1,1,4,16,Closed Won
00361000010ufJnAAI,Mid-America US,Member,Female,61,YPO Gold,86.7,1,2,7,17,Closed Won
00361000010uUIMAA2,Northeastern US,Member,Male,61,YPO Gold,80,1,1,1,14,Closed Won
0034M00002100eXQAQ,Northeastern US,Member,Male,35,YPO,33.3,1,0,1,1,Closed Won
00361000010uUIJAA2,Mid-America US,Member,Male,53,YPO Gold,100,1,1,5,14,Closed Won
0034M0000210BQ3QAM,Mid-America US,Member,Male,45,YPO,46.7,1,0,5,1,Closed Won
00361000010ufJiAAI,Pacific US,Member,Male,55,YPO Gold,80,1,1,1,17,Closed Won
00361000010ueohAAA,Pacific US,Member,Male,45,YPO,73.3,1,1,9,12,Closed Won
00361000010ugA4AAI,Middle East/North Africa,Member,Male,65,YPO Gold,80,1,1,1,27,Closed Won
00361000010uTHYAA2,Middle East/North Africa,Member,Male,54,YPO Gold,93.3,1,1,1,17,Closed Won
0036100001hDclYAAS,North Asia,Member,Female,48,YPO,46.7,1,0,4,3,Closed Won
00361000010uftLAAQ,Mid-America US,Member,Male,73,YPO Gold,66.7,1,1,3,14,Closed Won
0034M000020zxk8QAA,Pacific US,Member,Male,36,YPO,33.3,1,2,7,1,Closed Won
00361000010uevrAAA,Northeastern US,Member,Male,45,YPO,73.3,1,2,18,9,Closed Won
00361000010uftQAAQ,Mid-America US,Member,Male,69,YPO Gold,73.3,1,1,2,26,Closed Won
00361000010uf02AAA,Mid-America US,Member,Male,52,YPO Gold,66.7,1,1,1,18,Closed Won
00361000010uTHpAAM,Mid-America US,Member,Male,61,YPO Gold,80,1,3,2,17,Closed Won
00361000010uTHlAAM,Northeastern US,Member,Male,59,YPO Gold,93.3,1,1,7,17,Closed Won
00361000010uUVuAAM,Mid-America US,Member,Male,59,YPO Gold,80,1,1,2,14,Closed Won
00361000010ufsVAAQ,Pacific US,Member,Male,65,YPO Gold,66.7,1,1,7,31,Closed Won
00361000010uUVhAAM,Mid-America US,Member,Male,53,YPO Gold,80,1,1,10,14,Closed Won
0034M0000228HJxQAM,Mid-America US,Member,Female,41,YPO,40,1,1,6,1,Closed Won
0034M00001so3eKQAQ,Middle East/North Africa,Member,Male,41,YPO,26.7,1,2,9,2,Closed Won
00361000010uTjzAAE,Mid-America US,Member,Male,56,YPO Gold,80,1,1,23,15,Closed Won
00361000010uqgkAAA,Northeastern US,Member,Male,43,YPO,66.7,1,1,12,8,Closed Won
00361000010uTkJAAU,Mid-America US,Member,Male,50,YPO,86.7,1,1,4,15,Closed Won
00361000010upXVAAY,Northeastern US,Member,Female,55,YPO Gold,86.7,1,1,4,15,Closed Won
00361000010upbvAAA,Northeastern US,Member,Male,45,YPO,80,1,0,2,14,Closed Won
0036100001DHT1AAAX,Pacific US,Member,Female,39,YPO,53.3,1,2,11,4,Closed Won
0036100001EAiJXAA1,Pacific US,Member,Female,44,YPO,66.7,1,1,3,4,Closed Won
0034M000020MDf5QAG,Latin America,Member,Male,41,YPO,33.3,1,2,6,1,Closed Won
00361000010uU1UAAU,Mid-America US,Member,Male,52,YPO Gold,60,1,0,18,15,Closed Won
0036100001DH8y3AAD,Northeastern US,Member,Male,43,YPO,66.7,1,3,15,4,Closed Won
00361000010uq2bAAA,Middle East/North Africa,Member,Male,55,YPO Gold,93.3,1,1,0,12,Closed Won
0034M00001tjDquQAE,Middle East/North Africa,Member,Male,42,YPO,40,1,1,1,2,Closed Won
0036100001EBdVUAA1,Northeastern US,Member,Male,50,YPO,73.3,1,1,1,4,Closed Won
0034M00001tk6RVQAY,Mid-America US,Member,Male,36,YPO,20,1,1,0,2,Closed Won
0034M00001smRGhQAM,Mid-America US,Member,Male,46,YPO,33.3,1,1,1,1,Closed Won
00361000010uUEkAAM,Northeastern US,Member,Male,58,YPO Gold,60,1,1,4,14,Closed Won
00361000016VE1qAAG,Northeastern US,Member,Male,48,YPO,73.3,1,1,2,5,Closed Won
00361000010uqDIAAY,Mid-America US,Member,Male,44,YPO,66.7,1,1,0,7,Closed Won
00361000010upWbAAI,Mid-America US,Member,Male,53,YPO Gold,80,1,1,1,15,Closed Won
00361000010uUHMAA2,North Asia,Member,Male,51,YPO Gold,73.3,1,2,5,15,Closed Won
00361000010uTmLAAU,Northeastern US,Member,Male,58,YPO Gold,73.3,1,0,7,16,Closed Won
00361000010uTmcAAE,Mid-America US,Member,Male,51,YPO Gold,73.3,1,1,1,16,Closed Won
00361000010uUC0AAM,Mid-America US,Member,Male,55,YPO Gold,73.3,1,1,2,15,Closed Won
0034M00001tjHQaQAM,Northeastern US,Member,Male,46,YPO,26.7,1,1,0,1,Closed Won
0036100001AGlUtAAL,Northeastern US,Member,Male,49,YPO,53.3,1,1,0,4,Closed Won
00361000010uUHkAAM,Pacific US,Member,Male,58,YPO Gold,86.7,1,1,1,14,Closed Won
00361000010upWgAAI,Mid-America US,Member,Male,53,YPO Gold,86.7,1,1,3,15,Closed Won
00361000010uTmWAAU,Mid-America US,Member,Male,59,YPO Gold,80,1,1,5,16,Closed Won
00361000010uqZOAAY,Northeastern US,Member,Male,47,YPO,86.7,1,1,13,5,Closed Won
0034M00001tincaQAA,Pacific US,Member,Male,40,YPO,20,1,1,2,2,Closed Won
00361000010upXqAAI,Middle East/North Africa,Member,Male,50,YPO Gold,93.3,1,2,0,15,Closed Won
0034M00001tjwxzQAA,North Asia,Member,Male,46,YPO,40,1,1,2,2,Closed Won
00361000010uqZYAAY,Mid-America US,Member,Male,44,YPO,66.7,1,0,5,5,Closed Won
00361000010uUEnAAM,Northeastern US,Member,Male,52,YPO Gold,80,1,1,5,15,Closed Won
00361000010uThfAAE,Northeastern US,Member,Male,59,YPO Gold,80,1,1,3,16,Closed Won
00361000010upngAAA,Mid-America US,Member,Male,53,YPO Gold,80,1,1,9,13,Closed Won
00361000010uqmSAAQ,Pacific US,Member,Male,40,YPO,73.3,1,1,2,7,Closed Won
0034M00001tj62pQAA,Latin America,Member,Male,46,YPO,20,1,1,1,2,Closed Won
00361000010upexAAA,Mid-America US,Member,Male,55,YPO Gold,86.7,1,1,2,14,Closed Won
0034M00001tjwy9QAA,North Asia,Member,Male,45,YPO,33.3,1,0,2,2,Closed Won
00361000010uqmeAAA,Mid-America US,Member,Female,46,YPO,93.3,1,1,0,7,Closed Won
00361000011AhwKAAS,Northeastern US,Member,Male,44,YPO,66.7,1,1,17,5,Closed Won
00361000010uUI4AAM,Mid-America US,Member,Male,52,YPO Gold,66.7,1,0,2,14,Closed Won
00361000010uQU0AAM,Mid-America US,Member,Male,53,YPO Gold,60,1,1,3,8,Closed Won
00361000013FGF9AAO,Middle East/North Africa,Member,Male,42,YPO,53.3,1,1,6,5,Closed Won
00361000010uU3wAAE,Mid-America US,Member,Male,54,YPO Gold,80,1,1,0,14,Closed Won
00361000010uqNAAAY,Mid-America US,Member,Male,51,YPO Gold,53.3,1,1,2,5,Closed Won
00361000010uQTnAAM,Pacific US,Member,Male,53,YPO Gold,80,1,2,5,7,Closed Won
00361000010uTiRAAU,Mid-America US,Member,Male,56,YPO Gold,66.7,1,0,5,16,Closed Won
00361000010uqnzAAA,Northeastern US,Member,Male,44,YPO,73.3,1,1,8,7,Closed Won
00361000010uqNIAAY,Mid-America US,Member,Male,41,YPO,93.3,1,1,13,6,Closed Won
00361000010uTiOAAU,Middle East/North Africa,Member,Male,59,YPO Gold,86.7,1,2,8,16,Closed Won
00361000016VFV0AAO,Middle East/North Africa,Member,Male,45,YPO,80,1,0,5,5,Closed Won
00361000010uQU4AAM,Pacific US,Member,Male,51,YPO Gold,66.7,1,3,5,8,Closed Won
00361000010uUU7AAM,Mid-America US,Member,Male,60,YPO Gold,73.3,1,0,3,14,Closed Won
00361000010uUF9AAM,Middle East/North Africa,Member,Male,58,YPO Gold,66.7,1,1,6,15,Closed Won
00361000010uUFPAA2,North Asia,Member,Male,59,YPO Gold,93.3,1,3,8,15,Closed Won
00361000011AhkrAAC,Northeastern US,Member,Male,47,YPO,66.7,1,1,5,5,Closed Won
0034M00001tkRo7QAE,Northeastern US,Member,Female,47,YPO,20,1,1,3,2,Closed Won
00361000011AhtxAAC,Mid-America US,Member,Male,41,YPO,60,1,1,4,5,Closed Won
00361000010uUJsAAM,Middle East/North Africa,Member,Male,58,YPO Gold,80,1,0,3,14,Closed Won
00361000010upjyAAA,Pacific US,Member,Male,59,YPO Gold,73.3,1,1,7,13,Closed Won
0036100001K26LzAAJ,North Asia,Member,Male,47,YPO,66.7,1,1,6,4,Closed Won
00361000010uqDXAAY,Pacific US,Member,Male,47,YPO,60,1,1,1,7,Closed Won
00361000010uU4AAAU,Pacific US,Member,Male,60,YPO Gold,86.7,1,1,3,15,Closed Won
00361000011AjARAA0,Pacific US,Member,Male,39,YPO,73.3,1,0,9,5,Closed Won
00361000010uUFUAA2,Northeastern US,Member,Male,57,YPO Gold,80,1,0,0,13,Closed Won
00361000010uTMdAAM,Mid-America US,Member,Male,51,YPO Gold,73.3,1,1,3,17,Closed Won
00361000010uTivAAE,Mid-America US,Member,Female,58,YPO Gold,80,1,2,3,16,Closed Won
00361000010uqDcAAI,Mid-America US,Member,Male,48,YPO,73.3,1,0,10,7,Closed Won
00361000011AVwpAAG,Pacific US,Pending Reinstatement,Male,41,YPO,60,0,1,4,4,Not Started
00361000010uphdAAA,Middle East/North Africa,Member,Male,48,YPO,80,1,0,4,14,Closed Won
003610000127oPlAAI,North Asia,Member,Male,39,YPO,53.3,1,1,0,5,Closed Won
00361000010uUK8AAM,Northeastern US,Member,Male,48,YPO,73.3,1,0,8,15,Closed Won
00361000010uTMtAAM,Northeastern US,Member,Female,50,YPO Gold,80,1,1,5,15,Closed Won
00361000010uqmtAAA,Middle East/North Africa,Member,Male,43,YPO,80,1,0,5,8,Closed Won
003610000128iusAAA,Northeastern US,Member,Male,49,YPO,66.7,1,1,10,5,Closed Won
00361000010uU4MAAU,Middle East/North Africa,Member,Female,55,YPO Gold,60,0,0,0,3,Closed Won
003610000127f8rAAA,North Asia,Member,Male,44,YPO,60,1,1,2,5,Closed Won
00361000010uqCBAAY,North Asia,Pending Reinstatement,Male,51,YPO,73.3,0,0,0,9,Closed Lost
0034M00001nE5OPQA0,Northeastern US,Member,Male,39,YPO,40,1,1,8,3,Closed Won
0034M00001soIlGQAU,Middle East/North Africa,Member,Male,43,YPO,46.7,1,1,0,2,Closed Won
00361000010uUKAAA2,Pacific US,Member,Male,52,YPO Gold,86.7,1,2,4,14,Closed Won
0034M000022cfdXQAQ,Mid-America US,Member,Male,39,YPO,26.7,1,1,1,1,Closed Won
00361000010uqfeAAA,Middle East/North Africa,Member,Male,54,YPO Gold,80,1,1,7,10,Closed Won
003610000127o2OAAQ,North Asia,Member,Male,53,YPO Gold,73.3,1,2,8,5,Closed Won
00361000010uTQnAAM,Mid-America US,Member,Male,51,YPO Gold,86.7,1,2,2,16,Closed Won
00361000010uqVqAAI,Middle East/North Africa,Member,Male,48,YPO,86.7,1,1,5,6,Closed Won
0034M00001soViEQAU,Middle East/North Africa,Member,Male,44,YPO,46.7,1,1,3,2,Closed Won
00361000010uTZBAA2,Pacific US,Member,Male,56,YPO Gold,40,1,0,14,15,Closed Won
00361000010uqqZAAQ,Mid-America US,Member,Male,41,YPO,60,1,1,0,8,Closed Won
00361000010uTyfAAE,Northeastern US,Member,Female,52,YPO Gold,86.7,1,2,2,15,Closed Won
00361000010uqW0AAI,Mid-America US,Member,Male,46,YPO,80,1,1,8,9,Closed Won
003610000127rJMAAY,Northeastern US,Member,Female,50,YPO,60,1,1,11,5,Closed Won
00361000010uqNVAAY,North Asia,Member,Male,50,YPO,73.3,1,1,1,6,Closed Won
00361000011ALY4AAO,Northeastern US,Member,Male,43,YPO,73.3,1,2,12,5,Closed Won
00361000010uTZGAA2,Pacific US,Member,Male,60,YPO Gold,86.7,1,2,4,16,Closed Won
00361000010uqNRAAY,Mid-America US,Member,Male,45,YPO,66.7,1,1,5,5,Closed Won
00361000010uTN4AAM,Mid-America US,Member,Male,62,YPO Gold,80,1,0,5,17,Closed Won
00361000010uTZMAA2,Mid-America US,Member,Male,60,YPO Gold,80,1,1,2,9,Closed Won
003610000118S5fAAE,Mid-America US,Member,Male,38,YPO,73.3,1,1,3,5,Closed Won
00361000010uTZJAA2,Mid-America US,Member,Male,56,YPO Gold,86.7,1,1,2,16,Closed Won
0034M000022cfgCQAQ,Mid-America US,Member,Male,45,YPO,40,1,1,11,1,Closed Won
00361000010uqfjAAA,Middle East/North Africa,Member,Female,51,YPO Gold,86.7,1,1,3,10,Closed Won
00361000010uqNWAAY,North Asia,Member,Male,50,YPO,86.7,1,1,6,6,Closed Won
00361000011ALffAAG,Northeastern US,Member,Male,40,YPO,53.3,1,1,7,5,Closed Won
0036100001AGnjTAAT,Mid-America US,Member,Female,43,YPO,66.7,1,1,2,4,Closed Won
0034M00001nEA49QAG,Pacific US,Member,Male,40,YPO,33.3,1,1,0,3,Closed Won
00361000010uUUgAAM,Mid-America US,Member,Male,52,YPO Gold,80,1,1,4,14,Closed Won
00361000010uQUTAA2,Northeastern US,Member,Male,49,YPO,86.7,1,2,4,11,Closed Won
00361000010uTN5AAM,Pacific US,Member,Male,61,YPO Gold,46.7,0,1,0,17,Closed Won
00361000010upxpAAA,Mid-America US,Member,Male,53,YPO Gold,86.7,1,1,7,13,Closed Won
0034M00001yVVP5QAO,Northeastern US,Member,Male,45,YPO,40,1,1,1,1,Closed Won
0036100001AGcHFAA1,Middle East/North Africa,Member,Male,44,YPO,86.7,1,1,3,4,Closed Won
00361000010uqidAAA,Northeastern US,Member,Male,48,YPO,60,1,1,15,8,Closed Won
00361000010uTdnAAE,Pacific US,Member,Male,59,YPO Gold,80,1,1,2,16,Closed Won
00361000010uqiTAAQ,North Asia,Member,Male,49,YPO,86.7,1,1,4,8,Closed Won
0034M00001smPToQAM,Mid-America US,Member,Male,44,YPO,26.7,1,2,16,2,Closed Won
00361000010uTBNAA2,Mid-America US,Member,Male,62,YPO Gold,80,1,1,3,17,Closed Won
0034M00001zu4hOQAQ,Middle East/North Africa,Member,Male,47,YPO,26.7,1,1,1,1,Closed Won
00361000010ug3wAAA,Northeastern US,Member,Male,53,YPO Gold,80,1,0,3,13,Closed Won
0034M00001zGPraQAG,Mid-America US,Member,Female,42,YPO,33.3,1,1,3,1,Closed Won
0034M00001smiCZQAY,North Asia,Member,Male,47,YPO,40,1,1,1,2,Closed Won
00361000010uUJAAA2,Mid-America US,Member,Male,59,YPO Gold,86.7,0,2,9,14,Closed Won
0034M00001tjxAdQAI,North Asia,Member,Male,46,YPO,46.7,1,1,1,2,Closed Won
00361000010ug42AAA,Northeastern US,Member,Male,67,YPO Gold,60,1,0,1,25,Closed Won
0034M000022bVDcQAM,Pacific US,Member,Female,37,YPO,20,1,0,9,1,Closed Won
00361000010uTBVAA2,Mid-America US,Member,Female,55,YPO Gold,86.7,1,1,22,16,Closed Won
0034M000022bVDbQAM,Pacific US,Member,Male,44,YPO,33.3,1,0,4,1,Closed Won
0036100001BJbs6AAD,Northeastern US,Member,Male,49,YPO,46.7,1,1,5,4,Closed Won
0034M000022c7b3QAA,Pacific US,Member,Male,46,YPO,33.3,1,0,1,1,Closed Won
0036100001BGjOyAAL,Latin America,Member,Male,48,YPO,86.7,1,1,6,4,Closed Won
0034M00001spzBUQAY,Middle East/North Africa,Member,Male,45,YPO,53.3,1,2,6,2,Closed Won
00361000010ugATAAY,North Asia,Member,Male,55,YPO Gold,80,1,3,7,15,Closed Won
0034M000022cCX0QAM,Latin America,Member,Male,43,YPO,26.7,1,1,1,1,Closed Won
0034M00001nEyxTQAS,Mid-America US,Member,Male,38,YPO,33.3,1,1,4,3,Closed Won
00361000010ugARAAY,Northeastern US,Member,Male,46,YPO,73.3,1,2,5,15,Closed Won
00361000010uUBXAA2,Mid-America US,Member,Male,61,YPO Gold,80,1,1,5,15,Closed Won
